item_id,order_id,product_id,quantity,unit_price,total_price
4463,1513,19,3,146.82,440.46
4464,1513,15,1,373.87,373.87
4465,1513,30,2,511.45,1022.9
4466,1514,27,1,514.43,514.43
4467,1514,17,2,119.37,238.74
4468,1514,30,2,511.45,1022.9
4469,1515,6,3,3328.48,9985.44
4470,1515,34,3,476.14,1428.42
4471,1515,24,2,753.86,1507.72
4472,1516,1,3,3485.59,10456.77
4473,1517,25,2,1379.46,2758.92
4474,1517,2,2,1505.67,3011.33
4475,1517,19,1,146.82,146.82
4476,1517,16,2,42.47,84.94
4477,1517,24,2,753.86,1507.72
4478,1518,29,2,1259.43,2518.86
4479,1518,14,1,884.72,884.72
4480,1518,2,1,1785.65,1785.65
4481,1518,26,2,480.49,960.98
4482,1519,2,1,1955.12,1955.12
4483,1519,33,2,1384.64,2769.28
4484,1519,29,1,1259.43,1259.43
4485,1519,28,1,1074.23,1074.23
4486,1519,22,1,772.56,772.56
4487,1520,33,3,1384.64,4153.92
4488,1520,31,1,1422.93,1422.93
4489,1520,26,3,480.49,1441.47
4490,1520,2,1,1811.24,1811.24
4491,1520,21,2,1439.05,2878.09
4492,1521,35,2,907.85,1815.7
4493,1522,12,1,1597.94,1597.94
4494,1522,4,1,3280.07,3280.07
4495,1523,12,2,1468.85,2937.71
4496,1523,33,3,1384.64,4153.92
4497,1523,6,1,3328.48,3328.48
4498,1523,35,1,907.85,907.85
4499,1523,11,2,772.38,1544.76
4500,1524,17,3,119.37,358.11
4501,1524,11,1,772.38,772.38
4502,1524,26,3,480.49,1441.47
4503,1525,16,2,42.47,84.94
4504,1526,27,2,514.43,1028.86
4505,1526,29,1,1259.43,1259.43
4506,1526,2,3,1955.12,5865.36
4507,1527,34,3,507.59,1522.77
4508,1527,11,3,772.38,2317.14
4509,1527,18,1,175.11,175.11
4510,1527,15,3,373.87,1121.61
4511,1527,33,3,1114.72,3344.17
4512,1528,25,3,1379.46,4138.38
4513,1529,22,3,772.56,2317.68
4514,1530,10,2,3188.98,6377.95
4515,1530,33,1,1300.34,1300.34
4516,1530,6,3,3328.48,9985.44
4517,1531,14,1,884.72,884.72
4518,1532,30,1,511.45,511.45
4519,1533,20,1,61.02,61.02
4520,1533,34,1,507.59,507.59
4521,1533,21,3,1754.04,5262.12
4522,1534,30,1,430.66,430.66
4523,1534,18,2,175.11,350.22
4524,1535,8,2,1447.14,2894.27
4525,1535,11,3,731.17,2193.52
4526,1535,31,3,1335.61,4006.84
4527,1535,26,1,480.49,480.49
4528,1536,18,3,175.11,525.33
4529,1536,14,3,795.7,2387.11
4530,1536,21,3,1754.04,5262.12
4531,1537,12,1,1597.94,1597.94
4532,1538,14,3,676.63,2029.88
4533,1538,27,1,514.43,514.43
4534,1538,2,1,1641.78,1641.78
4535,1539,16,3,42.47,127.41
4536,1540,16,1,42.47,42.47
4537,1540,25,3,1379.46,4138.38
4538,1540,21,2,1754.04,3508.08
4539,1541,35,2,907.85,1815.7
4540,1542,18,1,175.11,175.11
4541,1542,33,3,1384.64,4153.92
4542,1542,35,2,907.85,1815.7
4543,1542,10,2,4184.44,8368.88
4544,1543,9,2,3650.95,7301.89
4545,1543,15,2,373.87,747.74
4546,1544,9,2,4199.61,8399.22
4547,1545,17,1,119.37,119.37
4548,1546,9,2,3608.55,7217.11
4549,1546,1,3,3485.59,10456.77
4550,1546,25,1,1215.37,1215.37
4551,1546,27,3,514.43,1543.29
4552,1547,16,3,42.47,127.41
4553,1547,14,3,884.72,2654.16
4554,1547,21,3,1344.87,4034.61
4555,1547,31,2,1317.23,2634.46
4556,1547,26,2,480.49,960.98
4557,1548,7,1,3807.28,3807.28
4558,1548,21,3,1398.17,4194.5
4559,1549,1,2,2628.91,5257.82
4560,1549,2,3,1955.12,5865.36
4561,1549,5,2,986.58,1973.16
4562,1549,19,3,146.82,440.46
4563,1550,3,3,3893.18,11679.54
4564,1550,19,1,146.82,146.82
4565,1551,32,1,856.25,856.25
4566,1551,21,2,1754.04,3508.08
4567,1551,10,3,4184.44,12553.32
4568,1551,35,1,907.85,907.85
4569,1551,31,3,1422.93,4268.79
4570,1552,10,1,4184.44,4184.44
4571,1552,4,1,2504.34,2504.34
4572,1552,34,2,507.59,1015.18
4573,1553,26,1,480.49,480.49
4574,1553,9,2,4199.61,8399.22
4575,1553,35,1,907.85,907.85
4576,1554,1,3,3485.59,10456.77
4577,1554,29,1,1259.43,1259.43
4578,1555,19,2,146.82,293.64
4579,1555,1,2,3485.59,6971.18
4580,1556,13,2,945.88,1891.76
4581,1557,32,2,1034.84,2069.68
4582,1558,4,1,3280.07,3280.07
4583,1558,15,3,351.81,1055.44
4584,1558,27,3,514.43,1543.29
4585,1559,31,1,1422.93,1422.93
4586,1559,13,1,945.88,945.88
4587,1559,14,2,884.72,1769.44
4588,1559,30,2,511.45,1022.9
4589,1559,3,3,3487.56,10462.69
4590,1560,27,1,514.43,514.43
4591,1560,9,2,4199.61,8399.22
4592,1560,15,1,373.87,373.87
4593,1560,21,3,1501.03,4503.09
4594,1560,5,1,1193.52,1193.52
4595,1561,11,3,772.38,2317.14
4596,1561,35,2,907.85,1815.7
4597,1562,23,3,818.48,2455.43
4598,1563,21,2,1754.04,3508.08
4599,1564,8,1,1725.85,1725.85
4600,1564,26,2,429.07,858.14
4601,1565,20,2,61.02,122.04
4602,1566,35,1,764.48,764.48
4603,1566,10,3,4184.44,12553.32
4604,1567,16,3,42.47,127.41
4605,1568,2,3,1704.18,5112.55
4606,1568,29,1,1259.43,1259.43
4607,1568,35,2,698.81,1397.62
4608,1569,14,2,884.72,1769.44
4609,1569,16,1,42.47,42.47
4610,1570,20,3,61.02,183.06
4611,1570,17,2,119.37,238.74
4612,1570,2,3,1955.12,5865.36
4613,1570,33,3,1384.64,4153.92
4614,1571,8,3,1725.85,5177.55
4615,1572,6,1,3328.48,3328.48
4616,1573,7,3,3807.28,11421.84
4617,1573,22,1,772.56,772.56
4618,1573,35,2,907.85,1815.7
4619,1573,18,3,145.55,436.65
4620,1574,11,1,772.38,772.38
4621,1574,10,2,4184.44,8368.88
4622,1574,2,2,1955.12,3910.24
4623,1574,21,2,1754.04,3508.08
4624,1575,35,3,907.85,2723.55
4625,1576,6,1,3328.48,3328.48
4626,1576,29,3,1040.9,3122.69
4627,1577,32,2,915.48,1830.96
4628,1577,25,3,1379.46,4138.38
4629,1577,27,1,514.43,514.43
4630,1577,9,1,3666.79,3666.79
4631,1578,32,1,1034.84,1034.84
4632,1578,29,3,1259.43,3778.29
4633,1578,1,2,3485.59,6971.18
4634,1579,26,2,386.22,772.45
4635,1579,16,3,34.97,104.9
4636,1579,28,2,1074.23,2148.46
4637,1579,1,3,3485.59,10456.77
4638,1580,3,3,3414.45,10243.34
4639,1580,8,1,1725.85,1725.85
4640,1580,11,2,702.86,1405.72
4641,1580,4,2,3280.07,6560.14
4642,1580,16,3,42.47,127.41
4643,1581,12,2,1318.85,2637.7
4644,1582,23,2,929.31,1858.62
4645,1582,32,3,1034.84,3104.52
4646,1582,19,1,131.09,131.09
4647,1582,21,3,1754.04,5262.12
4648,1583,33,1,1384.64,1384.64
4649,1583,6,3,3328.48,9985.44
4650,1584,34,2,507.59,1015.18
4651,1584,14,2,884.72,1769.44
4652,1584,19,1,146.82,146.82
4653,1585,32,2,782.44,1564.88
4654,1585,4,2,2840.54,5681.08
4655,1585,21,1,1754.04,1754.04
4656,1585,27,2,487.63,975.26
4657,1586,2,1,1955.12,1955.12
4658,1586,9,2,3675.11,7350.23
4659,1586,13,1,945.88,945.88
4660,1586,23,1,929.31,929.31
4661,1587,21,2,1481.62,2963.23
4662,1588,17,1,119.37,119.37
4663,1588,20,3,61.02,183.06
4664,1589,17,3,119.37,358.11
4665,1589,24,3,753.86,2261.58
4666,1589,14,2,884.72,1769.44
4667,1589,7,2,3807.28,7614.56
4668,1590,35,2,907.85,1815.7
4669,1590,26,1,480.49,480.49
4670,1590,28,1,1074.23,1074.23
4671,1590,20,3,61.02,183.06
4672,1590,14,2,884.72,1769.44
4673,1591,24,3,753.86,2261.58
4674,1592,31,1,1422.93,1422.93
4675,1592,6,3,3038.5,9115.49
4676,1592,35,1,907.85,907.85
4677,1592,17,2,119.37,238.74
4678,1593,31,3,1190.84,3572.53
4679,1593,14,2,884.72,1769.44
4680,1594,21,1,1754.04,1754.04
4681,1594,16,2,42.47,84.94
4682,1595,31,3,1422.93,4268.79
4683,1595,16,2,42.47,84.94
4684,1595,11,1,627.79,627.79
4685,1595,15,1,373.87,373.87
4686,1596,13,2,716.69,1433.38
4687,1596,15,2,373.87,747.74
4688,1596,12,3,1597.94,4793.82
4689,1596,34,1,507.59,507.59
4690,1596,18,1,175.11,175.11
4691,1597,22,2,772.56,1545.12
4692,1598,21,3,1754.04,5262.12
4693,1598,28,1,866.56,866.56
4694,1598,5,2,1193.52,2387.04
4695,1598,13,1,945.88,945.88
4696,1599,10,2,4184.44,8368.88
4697,1599,9,1,4199.61,4199.61
4698,1599,32,2,1034.84,2069.68
4699,1599,29,3,1259.43,3778.29
4700,1600,31,1,1422.93,1422.93
4701,1600,2,2,1709.38,3418.76
4702,1600,29,1,1259.43,1259.43
4703,1601,9,3,4199.61,12598.83
4704,1601,19,3,146.82,440.46
4705,1601,6,3,3328.48,9985.44
4706,1602,2,2,1955.12,3910.24
4707,1602,28,2,1074.23,2148.46
4708,1602,31,1,1422.93,1422.93
4709,1603,11,3,772.38,2317.14
4710,1603,1,3,3485.59,10456.77
4711,1603,3,2,3893.18,7786.36
4712,1603,16,2,42.47,84.94
4713,1604,19,3,146.82,440.46
4714,1605,7,1,3807.28,3807.28
4715,1605,34,3,507.59,1522.77
4716,1606,18,1,175.11,175.11
4717,1606,5,3,1193.52,3580.56
4718,1606,17,2,106.67,213.33
4719,1606,33,3,1384.64,4153.92
4720,1606,28,1,930.94,930.94
4721,1607,9,3,4199.61,12598.83
4722,1607,15,2,347.64,695.27
4723,1608,22,3,772.56,2317.68
4724,1609,1,3,2833.75,8501.24
4725,1610,34,2,507.59,1015.18
4726,1610,20,3,53.12,159.35
4727,1611,33,2,1384.64,2769.28
4728,1611,34,3,507.59,1522.77
4729,1611,10,1,4184.44,4184.44
4730,1611,9,3,4199.61,12598.83
4731,1611,14,2,748.09,1496.18
4732,1612,17,2,119.37,238.74
4733,1612,24,3,753.86,2261.58
4734,1613,33,3,1384.64,4153.92
4735,1613,28,2,874.79,1749.59
4736,1613,29,1,1259.43,1259.43
4737,1614,8,2,1501.22,3002.44
4738,1614,4,1,2904.4,2904.4
4739,1614,35,2,907.85,1815.7
4740,1614,10,3,4184.44,12553.32
4741,1615,26,1,480.49,480.49
4742,1615,21,2,1754.04,3508.08
4743,1615,23,1,785.49,785.49
4744,1615,32,2,1034.84,2069.68
4745,1615,7,2,3807.28,7614.56
4746,1616,23,1,929.31,929.31
4747,1617,12,2,1597.94,3195.88
4748,1617,17,3,119.37,358.11
4749,1618,13,2,945.88,1891.76
4750,1618,34,2,403.48,806.96
4751,1619,5,2,1075.33,2150.65
4752,1620,18,3,175.11,525.33
4753,1620,10,1,3307.96,3307.96
4754,1620,14,2,884.72,1769.44
4755,1621,18,3,145.08,435.25
4756,1621,5,3,1193.52,3580.56
4757,1621,14,3,884.72,2654.16
4758,1621,1,1,3485.59,3485.59
4759,1621,28,2,1074.23,2148.46
4760,1622,25,1,1379.46,1379.46
4761,1622,18,1,175.11,175.11
4762,1622,34,2,507.59,1015.18
4763,1623,1,3,3076.53,9229.6
4764,1623,21,3,1754.04,5262.12
4765,1623,32,1,779.73,779.73
4766,1623,15,1,309.04,309.04
4767,1623,17,2,92.59,185.17
4768,1624,23,3,929.31,2787.93
4769,1625,2,2,1768.46,3536.92
4770,1625,30,3,511.45,1534.35
4771,1625,13,3,945.88,2837.64
4772,1626,24,2,753.86,1507.72
4773,1626,8,3,1725.85,5177.55
4774,1626,20,1,61.02,61.02
4775,1626,5,3,1193.52,3580.56
4776,1626,33,3,1147.49,3442.46
4777,1627,7,1,3807.28,3807.28
4778,1627,27,1,396.99,396.99
4779,1627,11,1,772.38,772.38
4780,1628,11,2,772.38,1544.76
4781,1628,30,3,511.45,1534.35
4782,1628,27,2,488.45,976.91
4783,1629,6,1,3328.48,3328.48
4784,1629,24,3,753.86,2261.58
4785,1630,10,3,4184.44,12553.32
4786,1630,19,3,146.82,440.46
4787,1630,25,1,1379.46,1379.46
4788,1630,24,1,753.86,753.86
4789,1630,22,2,772.56,1545.12
4790,1631,33,2,1384.64,2769.28
4791,1631,2,3,1580.35,4741.05
4792,1631,10,2,4184.44,8368.88
4793,1631,11,2,772.38,1544.76
4794,1631,15,3,373.87,1121.61
4795,1632,18,1,175.11,175.11
4796,1632,30,2,511.45,1022.9
4797,1632,29,2,1259.43,2518.86
4798,1632,21,3,1754.04,5262.12
4799,1632,17,3,119.37,358.11
4800,1633,30,1,511.45,511.45
4801,1633,33,1,1384.64,1384.64
4802,1634,24,1,753.86,753.86
4803,1634,33,3,1384.64,4153.92
4804,1634,25,2,1379.46,2758.92
4805,1635,10,1,4184.44,4184.44
4806,1636,26,3,480.49,1441.47
4807,1636,7,3,2947.98,8843.94
4808,1636,12,3,1221.34,3664.01
4809,1636,8,3,1725.85,5177.55
4810,1636,2,3,1955.12,5865.36
4811,1637,2,1,1955.12,1955.12
4812,1637,32,2,1034.84,2069.68
4813,1638,30,3,436.67,1310.01
4814,1639,15,3,373.87,1121.61
4815,1639,18,1,175.11,175.11
4816,1639,33,2,1179.48,2358.97
4817,1639,28,2,1074.23,2148.46
4818,1639,20,2,61.02,122.04
4819,1640,22,3,772.56,2317.68
4820,1640,23,2,929.31,1858.62
4821,1641,7,2,3807.28,7614.56
4822,1641,21,1,1754.04,1754.04
4823,1642,23,1,929.31,929.31
4824,1643,34,3,507.59,1522.77
4825,1643,18,2,153.48,306.96
4826,1644,20,1,61.02,61.02
4827,1645,10,1,4184.44,4184.44
4828,1646,26,2,396.14,792.27
4829,1646,35,2,907.85,1815.7
4830,1647,29,3,1259.43,3778.29
4831,1647,35,3,907.85,2723.55
4832,1647,4,2,3280.07,6560.14
4833,1647,10,2,4184.44,8368.88
4834,1647,15,2,373.87,747.74
4835,1648,28,1,973.7,973.7
4836,1648,20,1,61.02,61.02
4837,1649,14,2,884.72,1769.44
4838,1649,8,1,1725.85,1725.85
4839,1649,23,3,929.31,2787.93
4840,1649,32,3,1034.84,3104.52
4841,1649,24,1,753.86,753.86
4842,1650,6,3,3328.48,9985.44
4843,1650,22,3,772.56,2317.68
4844,1651,15,2,291.28,582.56
4845,1651,12,3,1597.94,4793.82
4846,1652,35,2,777.74,1555.49
4847,1652,16,1,42.47,42.47
4848,1652,28,2,1074.23,2148.46
4849,1653,23,3,929.31,2787.93
4850,1654,18,2,165.89,331.79
4851,1654,8,1,1725.85,1725.85
4852,1654,28,1,1074.23,1074.23
4853,1654,5,1,1193.52,1193.52
4854,1655,7,2,3807.28,7614.56
4855,1655,15,2,373.87,747.74
4856,1655,20,1,61.02,61.02
4857,1656,19,2,146.82,293.64
4858,1656,2,3,1955.12,5865.36
4859,1656,9,1,4199.61,4199.61
4860,1656,35,1,907.85,907.85
4861,1657,25,3,1379.46,4138.38
4862,1658,30,2,511.45,1022.9
4863,1658,8,1,1295.29,1295.29
4864,1658,25,3,1379.46,4138.38
4865,1658,27,1,514.43,514.43
4866,1659,9,2,4199.61,8399.22
4867,1659,15,3,287.91,863.72
4868,1660,15,1,373.87,373.87
4869,1660,27,2,514.43,1028.86
4870,1660,32,2,920.09,1840.18
4871,1660,23,2,828.24,1656.49
4872,1660,2,3,1761.44,5284.32
4873,1661,24,2,753.86,1507.72
4874,1661,28,1,1074.23,1074.23
4875,1661,20,1,61.02,61.02
4876,1661,9,1,4199.61,4199.61
4877,1662,22,2,772.56,1545.12
4878,1662,23,2,929.31,1858.62
4879,1662,11,2,772.38,1544.76
4880,1662,12,2,1597.94,3195.88
4881,1663,21,3,1754.04,5262.12
4882,1663,1,1,3485.59,3485.59
4883,1663,12,2,1597.94,3195.88
4884,1663,22,3,772.56,2317.68
4885,1663,5,3,1193.52,3580.56
4886,1664,15,1,286.0,286.0
4887,1664,1,2,3485.59,6971.18
4888,1664,20,3,61.02,183.06
4889,1664,31,2,1422.93,2845.86
4890,1664,16,2,42.47,84.94
4891,1665,17,3,119.37,358.11
4892,1666,14,3,838.01,2514.04
4893,1666,5,2,1193.52,2387.04
4894,1666,9,2,4199.61,8399.22
4895,1667,4,2,3280.07,6560.14
4896,1667,34,1,411.48,411.48
4897,1668,6,1,3328.48,3328.48
4898,1668,21,2,1754.04,3508.08
4899,1669,1,2,3485.59,6971.18
4900,1670,26,1,480.49,480.49
4901,1670,34,2,507.59,1015.18
4902,1670,21,2,1754.04,3508.08
4903,1670,28,3,1074.23,3222.69
4904,1670,20,1,61.02,61.02
4905,1671,24,2,604.14,1208.27
4906,1672,13,1,945.88,945.88
4907,1672,4,2,3280.07,6560.14
4908,1673,21,1,1406.42,1406.42
4909,1674,26,2,480.49,960.98
4910,1675,10,2,4184.44,8368.88
4911,1675,2,1,1955.12,1955.12
4912,1675,7,3,3807.28,11421.84
4913,1676,3,3,3180.85,9542.56
4914,1676,21,1,1754.04,1754.04
4915,1676,15,1,373.87,373.87
4916,1677,14,2,884.72,1769.44
4917,1678,15,2,326.85,653.7
4918,1678,12,1,1597.94,1597.94
4919,1679,22,2,686.92,1373.83
4920,1679,27,3,514.43,1543.29
4921,1679,19,2,146.82,293.64
4922,1680,33,3,1091.03,3273.09
4923,1680,28,2,1074.23,2148.46
4924,1680,13,2,945.88,1891.76
4925,1680,18,2,175.11,350.22
4926,1680,12,1,1597.94,1597.94
4927,1681,15,2,373.87,747.74
4928,1681,23,2,929.31,1858.62
4929,1681,26,2,480.49,960.98
4930,1681,6,2,3328.48,6656.96
4931,1682,11,1,772.38,772.38
4932,1682,24,2,753.86,1507.72
4933,1682,16,1,42.47,42.47
4934,1682,33,2,1384.64,2769.28
4935,1683,18,3,175.11,525.33
4936,1683,26,1,480.49,480.49
4937,1683,28,3,1074.23,3222.69
4938,1683,21,2,1444.0,2888.0
4939,1684,19,3,146.82,440.46
4940,1684,13,2,945.88,1891.76
4941,1685,31,3,1422.93,4268.79
4942,1685,6,3,3328.48,9985.44
4943,1685,11,2,772.38,1544.76
4944,1686,19,3,146.82,440.46
4945,1686,27,3,514.43,1543.29
4946,1687,26,3,480.49,1441.47
4947,1688,35,2,706.23,1412.45
4948,1688,5,3,1193.52,3580.56
4949,1689,13,1,945.88,945.88
4950,1689,30,1,511.45,511.45
4951,1689,6,2,2701.97,5403.94
4952,1689,2,1,1955.12,1955.12
4953,1689,16,2,42.47,84.94
4954,1690,9,2,4199.61,8399.22
4955,1691,19,2,146.82,293.64
4956,1692,18,2,175.11,350.22
4957,1692,10,2,4184.44,8368.88
4958,1692,11,2,772.38,1544.76
4959,1693,9,2,4199.61,8399.22
4960,1693,20,2,61.02,122.04
4961,1693,1,3,2845.8,8537.39
4962,1693,14,1,884.72,884.72
4963,1694,30,2,511.45,1022.9
4964,1694,6,3,3328.48,9985.44
4965,1694,27,2,514.43,1028.86
4966,1694,29,1,955.67,955.67
4967,1694,2,1,1550.31,1550.31
4968,1695,18,1,158.24,158.24
4969,1695,3,2,3893.18,7786.36
4970,1696,18,1,175.11,175.11
4971,1696,35,3,907.85,2723.55
4972,1697,5,2,1193.52,2387.04
4973,1698,35,2,811.09,1622.17
4974,1698,6,3,3328.48,9985.44
4975,1698,7,3,3807.28,11421.84
4976,1699,11,3,772.38,2317.14
4977,1699,3,2,3893.18,7786.36
4978,1699,10,1,4184.44,4184.44
4979,1700,3,1,3893.18,3893.18
4980,1701,20,1,61.02,61.02
4981,1701,17,1,111.94,111.94
4982,1701,10,2,4184.44,8368.88
4983,1702,7,1,3807.28,3807.28
4984,1702,14,2,716.29,1432.58
4985,1702,35,1,907.85,907.85
4986,1702,25,1,1379.46,1379.46
4987,1702,4,1,3280.07,3280.07
4988,1703,9,2,4199.61,8399.22
4989,1704,6,2,3328.48,6656.96
4990,1704,19,2,146.82,293.64
4991,1704,8,2,1725.85,3451.7
4992,1704,9,1,4199.61,4199.61
4993,1704,35,3,907.85,2723.55
4994,1705,32,2,968.25,1936.5
4995,1705,25,3,1379.46,4138.38
4996,1705,19,1,120.77,120.77
4997,1706,8,3,1519.32,4557.95
4998,1706,19,1,132.51,132.51
4999,1706,11,2,772.38,1544.76
5000,1706,16,1,42.47,42.47
5001,1707,25,2,1379.46,2758.92
5002,1707,5,2,1193.52,2387.04
5003,1708,20,3,61.02,183.06
5004,1708,5,2,1193.52,2387.04
5005,1708,1,1,3485.59,3485.59
5006,1708,9,2,4199.61,8399.22
5007,1709,28,3,1074.23,3222.69
5008,1709,25,3,1379.46,4138.38
5009,1709,19,1,136.37,136.37
5010,1710,26,2,480.49,960.98
5011,1710,14,2,884.72,1769.44
5012,1710,24,1,753.86,753.86
5013,1711,26,2,480.49,960.98
5014,1711,9,1,4199.61,4199.61
5015,1711,24,3,671.83,2015.49
5016,1711,2,3,1955.12,5865.36
5017,1712,33,1,1384.64,1384.64
5018,1712,27,3,514.43,1543.29
5019,1712,12,1,1597.94,1597.94
5020,1712,17,1,119.37,119.37
5021,1713,4,3,2806.62,8419.85
5022,1713,18,1,141.13,141.13
5023,1713,7,1,3807.28,3807.28
5024,1713,32,3,935.63,2806.88
5025,1713,9,3,3842.65,11527.96
5026,1714,31,3,1067.22,3201.66
5027,1714,21,3,1754.04,5262.12
5028,1714,10,1,3898.0,3898.0
5029,1715,15,2,373.87,747.74
5030,1716,2,2,1955.12,3910.24
5031,1716,21,2,1754.04,3508.08
5032,1716,13,1,945.88,945.88
5033,1717,28,2,870.08,1740.16
5034,1718,3,1,3893.18,3893.18
5035,1718,30,1,511.45,511.45
5036,1718,34,1,507.59,507.59
5037,1718,16,1,42.47,42.47
5038,1718,2,3,1955.12,5865.36
5039,1719,9,3,4199.61,12598.83
5040,1719,33,2,1384.64,2769.28
5041,1719,7,2,3807.28,7614.56
5042,1720,6,3,3328.48,9985.44
5043,1720,33,3,1384.64,4153.92
5044,1721,2,3,1770.59,5311.77
5045,1721,15,3,373.87,1121.61
5046,1721,30,3,511.45,1534.35
5047,1721,8,1,1725.85,1725.85
5048,1722,21,2,1754.04,3508.08
5049,1722,23,2,929.31,1858.62
5050,1722,32,1,1034.84,1034.84
5051,1723,27,3,514.43,1543.29
5052,1724,10,2,3919.42,7838.83
5053,1724,34,1,507.59,507.59
5054,1724,35,2,907.85,1815.7
5055,1725,29,2,1259.43,2518.86
5056,1725,3,2,3893.18,7786.36
5057,1725,6,1,3328.48,3328.48
5058,1726,4,3,3280.07,9840.21
5059,1726,9,2,4199.61,8399.22
5060,1726,23,3,929.31,2787.93
5061,1726,15,3,373.87,1121.61
5062,1726,2,2,1955.12,3910.24
5063,1727,12,2,1597.94,3195.88
5064,1727,21,1,1754.04,1754.04
5065,1727,1,2,3101.14,6202.28
5066,1727,35,1,907.85,907.85
5067,1728,20,3,61.02,183.06
5068,1728,8,1,1725.85,1725.85
5069,1729,21,3,1754.04,5262.12
5070,1729,30,2,434.84,869.67
5071,1729,19,2,131.33,262.66
5072,1730,15,3,373.87,1121.61
5073,1730,10,3,4184.44,12553.32
5074,1731,35,2,907.85,1815.7
5075,1731,9,2,3294.06,6588.11
5076,1731,34,3,507.59,1522.77
5077,1732,32,2,1034.84,2069.68
5078,1733,20,1,61.02,61.02
5079,1734,16,2,42.47,84.94
5080,1734,12,2,1597.94,3195.88
5081,1734,26,1,480.49,480.49
5082,1735,8,3,1623.97,4871.91
5083,1735,15,3,373.87,1121.61
5084,1736,3,1,3893.18,3893.18
5085,1736,27,1,464.08,464.08
5086,1737,32,3,971.07,2913.2
5087,1737,6,1,2774.78,2774.78
5088,1738,22,3,772.56,2317.68
5089,1738,25,2,1379.46,2758.92
5090,1739,1,1,2757.85,2757.85
5091,1739,29,2,1259.43,2518.86
5092,1739,10,1,3779.11,3779.11
5093,1740,30,2,511.45,1022.9
5094,1740,35,2,907.85,1815.7
5095,1740,5,1,1193.52,1193.52
5096,1740,19,3,130.8,392.39
5097,1741,7,2,3807.28,7614.56
5098,1741,6,2,3044.36,6088.73
5099,1741,29,2,1259.43,2518.86
5100,1741,32,2,977.61,1955.23
5101,1741,28,3,1001.93,3005.78
5102,1742,27,3,414.49,1243.47
5103,1743,8,2,1725.85,3451.7
5104,1744,28,1,873.57,873.57
5105,1744,14,1,884.72,884.72
5106,1744,22,3,599.66,1798.98
5107,1744,16,2,42.47,84.94
5108,1745,27,1,401.69,401.69
5109,1745,15,3,373.87,1121.61
5110,1745,32,1,788.76,788.76
5111,1746,35,1,907.85,907.85
5112,1746,10,1,4184.44,4184.44
5113,1747,25,3,1379.46,4138.38
5114,1747,14,2,884.72,1769.44
5115,1747,9,1,4199.61,4199.61
5116,1747,31,2,1422.93,2845.86
5117,1747,35,3,683.53,2050.6
5118,1748,3,1,3893.18,3893.18
5119,1748,7,3,3807.28,11421.84
5120,1749,28,2,924.89,1849.77
5121,1749,26,1,480.49,480.49
5122,1750,12,1,1597.94,1597.94
5123,1750,18,1,175.11,175.11
5124,1750,21,2,1754.04,3508.08
5125,1750,23,2,929.31,1858.62
5126,1751,34,2,507.59,1015.18
5127,1751,29,1,991.39,991.39
5128,1751,33,3,1384.64,4153.92
5129,1752,9,3,3512.99,10538.97
5130,1752,21,2,1754.04,3508.08
5131,1752,1,2,3485.59,6971.18
5132,1752,27,1,514.43,514.43
5133,1753,27,3,514.43,1543.29
5134,1753,32,1,1034.84,1034.84
5135,1753,12,3,1597.94,4793.82
5136,1753,15,2,373.87,747.74
5137,1754,8,1,1571.94,1571.94
5138,1754,20,2,61.02,122.04
5139,1754,28,3,1074.23,3222.69
5140,1754,24,3,753.86,2261.58
5141,1754,1,3,2676.44,8029.32
5142,1755,9,2,4199.61,8399.22
5143,1755,24,1,753.86,753.86
5144,1755,8,1,1725.85,1725.85
5145,1755,34,3,507.59,1522.77
5146,1756,16,2,42.47,84.94
5147,1756,13,1,945.88,945.88
5148,1757,32,2,852.68,1705.36
5149,1757,26,3,373.54,1120.63
5150,1757,29,3,1259.43,3778.29
5151,1757,1,1,2622.25,2622.25
5152,1758,34,2,507.59,1015.18
5153,1759,35,2,907.85,1815.7
5154,1759,14,2,700.7,1401.4
5155,1759,28,1,1074.23,1074.23
5156,1760,14,2,781.11,1562.21
5157,1761,28,3,1074.23,3222.69
5158,1761,9,2,4199.61,8399.22
5159,1761,2,3,1955.12,5865.36
5160,1762,24,1,666.14,666.14
5161,1762,6,2,2932.4,5864.81
5162,1762,14,3,884.72,2654.16
5163,1762,4,3,3280.07,9840.21
5164,1762,1,3,3485.59,10456.77
5165,1763,4,2,2957.32,5914.63
5166,1764,22,3,772.56,2317.68
5167,1764,5,2,1193.52,2387.04
5168,1764,14,1,884.72,884.72
5169,1764,13,2,945.88,1891.76
5170,1764,34,3,477.94,1433.82
5171,1765,34,2,396.85,793.71
5172,1765,21,2,1754.04,3508.08
5173,1765,25,1,1054.7,1054.7
5174,1765,19,1,125.9,125.9
5175,1766,34,1,429.83,429.83
5176,1766,14,2,884.72,1769.44
5177,1766,31,3,1422.93,4268.79
5178,1766,7,1,3181.91,3181.91
5179,1766,28,2,1074.23,2148.46
5180,1767,27,2,514.43,1028.86
5181,1767,5,3,1193.52,3580.56
5182,1768,14,3,884.72,2654.16
5183,1768,24,3,753.86,2261.58
5184,1768,13,2,945.88,1891.76
5185,1768,17,1,119.37,119.37
5186,1768,23,1,929.31,929.31
5187,1769,33,3,1185.77,3557.31
5188,1769,11,3,772.38,2317.14
5189,1769,19,3,119.47,358.42
5190,1769,25,3,1379.46,4138.38
